chr4	5005368	+
chr4	6732529	+
chr4	6918497	+
chr4	8305476	+
chr4	10182937	+
chr4	10327906	+
chr4	13370099	+
chr4	25052550	+
chr4	26784059	+
chr4	48206014	+
chr4	48685996	+
chr4	55437612	+
chr4	56253190	+
chr4	56596162	+
chr4	72723695	+
chr4	79405884	+
chr4	79531824	+
chr4	79613307	+
chr4	79642445	+
chr4	79653892	+
chr4	80131486	+
chr4	80928256	+
chr4	81048701	+
chr4	81064690	+
chr4	82342837	+
chr4	84551446	+
chr4	87883001	+
chr4	95471681	+
chr4	96210583	+
chr4	100763733	+
chr4	111170162	+
chr4	122715837	+
chr4	124270759	+
chr4	127771626	+
chr4	139694643	+
chr4	139832167	+
chr4	155377595	+
chr4	159963551	+
chr4	160072445	+
chr4	175603146	+
chr4	185606110	+
chr5	1186059	+
chr5	10295010	+
chr5	10589165	+
chr5	10734366	+
chr5	34700057	+
chr5	39194781	+
chr5	40802218	+
chr5	43008834	+
chr5	53621641	+
chr5	55419753	+
chr5	67716668	+
chr5	71893647	+
chr5	75953973	+
chr5	77779809	+
chr5	77883665	+
chr5	78067296	+
chr5	81147836	+
chr5	85822868	+
chr5	89940177	+
chr5	89954602	+
chr5	90279145	+
chr5	95048302	+
chr5	95270307	+
chr5	111884102	+
chr5	111885643	+
chr5	118657509	+
chr5	123987855	+
chr5	126220208	+
chr5	131083102	+
chr5	131434101	+
chr5	131450431	+
chr5	131758540	+
chr5	131987998	+
chr5	133268543	+
chr5	134469918	+
chr5	138855180	+
chr5	139597320	+
chr5	140985416	+
chr5	145234418	+
chr5	148836513	+
chr5	149082945	+
chr5	149319796	+
chr5	150479925	+
chr5	154033648	+
chr5	154214653	+
chr5	159688150	+
chr5	171381122	+
chr5	173266372	+
chr5	173280601	+
chr5	177876305	+
chr5	179520799	+
chr5	179982480	+
chr6	2932763	+
chr6	2991142	+
chr6	3288757	+
chr6	3393377	+
chr6	7165515	+
chr6	7199459	+
chr6	7900041	+
chr6	10402047	+
chr6	10771868	+
chr6	11931650	+
chr6	11938997	+
chr6	13678754	+
chr6	13913374	+
chr6	13980297	+
chr6	13987762	+
chr6	14453084	+
chr6	14711633	+
chr6	14735036	+
chr6	15079713	+
chr6	15300023	+
chr6	15906306	+
chr6	16031671	+
chr6	16215934	+
chr6	16268061	+
chr6	16270723	+
chr6	20458774	+
chr6	20575609	+
chr6	25910682	+
chr6	26296287	+
chr6	26297468	+
chr6	26332216	+
chr6	26337144	+
chr6	28534121	+
chr6	28584012	+
chr6	28948823	+
chr6	34241248	+
chr6	36830246	+
chr6	36856982	+
chr6	37071285	+
chr6	37077783	+
chr6	37151179	+
chr6	37159815	+
chr6	37270051	+
chr6	37282755	+
chr6	37635451	+
chr6	39967027	+
chr6	40346083	+
chr6	41996492	+
chr6	42165525	+
chr6	42167287	+
chr6	43894544	+
chr6	44934687	+
chr6	45413722	+
chr6	47102615	+
chr6	47388402	+
chr6	49614164	+
chr6	51018050	+
chr6	68599200	+
chr6	71047367	+
chr6	73270794	+
chr6	82915962	+
chr6	84684529	+
chr6	84772405	+
chr6	84979933	+
chr6	108899966	+
chr6	109625848	+
chr6	119460568	+
chr6	119632970	+
chr6	119634221	+
chr6	119863437	+
chr6	119948655	+
chr6	125404481	+
chr6	125628671	+
chr6	126433608	+
chr6	130173578	+
chr6	134022937	+
chr6	134279238	+
chr6	134516924	+
chr6	135405854	+
chr6	135628068	+
chr6	135642665	+
chr6	135644501	+
chr6	136555887	+
chr6	138184594	+
chr6	138225828	+
chr6	139818631	+
chr6	139969694	+
chr6	144129165	+
chr6	144864673	+
chr6	145208004	+
chr6	146870177	+
chr6	147197808	+
chr6	147219391	+
chr6	147483285	+
chr6	150593223	+
chr6	154754162	+
chr6	157814406	+
chr6	157936255	+
chr6	158232614	+
chr6	158282439	+
chr6	158461604	+
chr6	159274449	+
chr6	160522686	+
chr6	161676073	+
chr6	163602308	+
chr6	164198488	+
chr7	1896198	+
chr7	2062773	+
chr7	5497743	+
chr7	6063777	+
chr7	6096421	+
chr7	6491100	+
chr7	8802588	+
chr7	10747369	+
chr7	12425156	+
chr7	16308707	+
chr7	20259586	+
chr7	22390603	+
chr7	23841985	+
chr7	29833322	+
chr7	30801024	+
chr7	30954948	+
chr7	43026581	+
chr7	45034934	+
chr7	64460148	+
chr7	72276507	+
chr7	73300586	+
chr7	86736704	+
chr7	86769792	+
chr7	88319305	+
chr7	90929434	+
chr7	91184400	+
chr7	99431096	+
chr7	99432977	+
chr7	103298092	+
chr7	103484354	+
chr7	103636728	+
chr7	105712711	+
chr7	106209561	+
chr7	106619214	+
chr7	106647987	+
chr7	107476976	+
chr7	111078751	+
chr7	111115383	+
chr7	112782555	+
chr7	116517100	+
chr7	120678915	+
chr7	120682027	+
chr7	126341269	+
chr7	127532713	+
chr7	129360370	+
chr7	129598652	+
chr7	129775710	+
chr7	133768877	+
chr7	137647887	+
chr7	137942500	+
chr7	138037559	+
chr7	138729339	+
chr7	138775832	+
chr7	138809208	+
chr7	139941956	+
chr7	143201884	+
chr7	150657577	+
chr7	155115968	+
chr8	2591497	+
chr8	8869695	+
chr8	8932707	+
chr8	10634971	+
chr8	11207955	+
chr8	11737022	+
chr8	15440275	+
chr8	15559494	+
chr8	17980361	+
chr8	21818179	+
chr8	23351837	+
chr8	27221393	+
chr8	28800989	+
chr8	37531290	+
chr8	37749490	+
chr8	37949374	+
chr8	41680794	+
chr8	48469961	+
chr8	62672869	+
chr8	73046799	+
chr8	86971542	+
chr8	91180366	+
chr8	91200086	+
chr8	91209769	+
chr8	94514409	+
chr8	94564320	+
chr8	96105561	+
chr8	99318621	+
chr8	100150278	+
chr8	102061091	+
chr8	102210854	+
chr8	103603299	+
chr8	105630256	+
chr8	105634942	+
chr8	106341376	+
chr8	116439959	+
chr8	124179883	+
chr8	125019835	+
chr8	126954514	+
chr8	128911194	+
chr8	128972758	+
chr8	129057358	+
chr8	129189270	+
chr8	129440556	+
chr8	130468604	+
chr8	130570202	+
chr8	130594527	+
chr8	130705207	+
chr8	134552578	+
chr8	146230389	+
chr9	251587	+
chr9	4862976	+
chr9	37197289	+
chr9	71831045	+
chr9	73100425	+
chr9	75639784	+
chr9	90133892	+
chr9	98225138	+
chr9	100265932	+
chr9	100987597	+
chr9	101103940	+
chr9	101630181	+
chr9	104603332	+
chr9	108409966	+
chr9	110856656	+
chr9	110871169	+
chr9	113133857	+
chr9	114835442	+
chr9	115185229	+
chr9	119157820	+
chr9	119184991	+
chr9	119227583	+
chr9	119228680	+
chr9	123529146	+
chr9	123659664	+
chr9	125016728	+
chr9	126067107	+
chr9	128047336	+
chr9	130301943	+
chr9	131831835	+
chr9	132009067	+
chr9	132552742	+
chr9	132625564	+
chr9	132641567	+
chr9	134206838	+
chr9	135879706	+
chr9	138842367	+
chr9	138843946	+
chr10	3969117	+
chr10	4890952	+
chr10	4909919	+
chr10	5504512	+
chr10	6515560	+
chr10	6962513	+
chr10	7070410	+
chr10	11183700	+
chr10	11752895	+
chr10	15493369	+
chr10	17038408	+
chr10	17071731	+
chr10	17468001	+
chr10	17704899	+
chr10	21419253	+
chr10	22972561	+
chr10	25210479	+
chr10	29128757	+
chr10	29298572	+
chr10	32261589	+
chr10	43913604	+
chr10	45966226	+
chr10	49676398	+
chr10	49678364	+
chr10	51594366	+
chr10	52086806	+
chr10	52310254	+
chr10	52337683	+
chr10	62022688	+
chr10	62738342	+
chr10	63348699	+
chr10	63525565	+
chr10	66268071	+
chr10	72427177	+
chr10	73026338	+
chr10	73740222	+
chr10	74080669	+
chr10	75216188	+
chr10	75716465	+
chr10	75781274	+
chr10	82531919	+
chr10	86053619	+
chr10	94516218	+
chr10	97291954	+
chr10	98379076	+
chr10	99548892	+
chr10	100669991	+
chr10	103872298	+
chr10	104215799	+
chr10	104748929	+
chr10	119171119	+
chr10	126381604	+
chr10	126406699	+
chr11	2799991	+
chr11	3855972	+
chr11	5301960	+
chr11	9573620	+
chr11	12222891	+
chr11	13127081	+
chr11	14678811	+
chr11	16359562	+
chr11	17208708	+
chr11	19463931	+
chr11	20480964	+
chr11	27442413	+
chr11	33966499	+
chr11	34831338	+
chr11	36126645	+
chr11	38560598	+
chr11	46264927	+
chr11	48083050	+
chr11	58544523	+
chr11	59728101	+
chr11	59735686	+
chr11	61055031	+
chr11	61637448	+
chr11	61793210	+
chr11	61809626	+
chr11	62164339	+
chr11	62320756	+
chr11	64102708	+
chr11	65239784	+
chr11	65265035	+
chr11	73495558	+
chr11	74742580	+
chr11	76411729	+
chr11	78001458	+
chr11	78003417	+
chr11	82503063	+
chr11	85854811	+
chr11	85862588	+
chr11	86642733	+
chr11	91638700	+
chr11	93451556	+
chr11	94833532	+
chr11	94886714	+
chr11	95276163	+
chr11	95467404	+
chr11	95945793	+
chr11	96688718	+
chr11	114086762	+
chr11	118111967	+
chr11	120210430	+
chr11	123950583	+
chr11	125423045	+
chr11	126290440	+
chr12	1413660	+
chr12	9917571	+
chr12	11951973	+
chr12	31902316	+
chr12	32153471	+
chr12	32158618	+
chr12	32184200	+
chr12	33741313	+
chr12	47754678	+
chr12	49486114	+
chr12	50444668	+
chr12	52278578	+
chr12	52366758	+
chr12	53056279	+
chr12	54698309	+
chr12	54753120	+
chr12	57382260	+
chr12	60538383	+
chr12	63304517	+
chr12	83567199	+
chr12	89934524	+
chr12	92797692	+
chr12	92798880	+
chr12	93709884	+
chr12	93767070	+
chr12	94151926	+
chr12	96769911	+
chr12	98834009	+
chr12	102823660	+
chr12	104861379	+
chr12	109022336	+
chr12	112789146	+
chr12	114087273	+
chr12	114370862	+
chr12	116635131	+
chr12	116823809	+
chr12	117480273	+
chr12	120978405	+
chr12	122582638	+
chr12	124204316	+
chr13	25968994	+
chr13	27557279	+
chr13	28982823	+
chr13	30030792	+
chr13	38533694	+
chr13	95938238	+
chr13	97912333	+
chr13	99706028	+
chr13	109422011	+
chr14	20645745	+
chr14	31291415	+
chr14	31528960	+
chr14	65509954	+
chr14	68103355	+
chr14	69186631	+
chr14	91734604	+
chr14	97383879	+
chr14	101237744	+
chr15	29156573	+
chr15	34949872	+
chr15	35459114	+
chr15	35849864	+
chr15	36720700	+
chr15	41118504	+
chr15	50553407	+
chr15	55529886	+
chr15	57614506	+
chr15	58472104	+
chr15	64987948	+
chr15	67383763	+
chr15	74682040	+
chr15	75247023	+
chr15	75358486	+
chr15	83761378	+
chr15	91384417	+
chr15	92022019	+
chr15	96253464	+
chr15	96472762	+
chr16	163660	+
chr16	8232937	+
chr16	9692138	+
chr16	10456349	+
chr16	11066259	+
chr16	11196108	+
chr16	11199055	+
chr16	11707794	+
chr16	15684924	+
chr16	20758490	+
chr16	23833457	+
chr16	23912786	+
chr16	25783283	+
chr16	29954840	+
chr16	56496521	+
chr16	57724044	+
chr16	59390805	+
chr16	65803237	+
chr16	70462296	+
chr16	71526161	+
chr16	75077191	+
chr16	79897842	+
chr16	79903760	+
chr16	84571424	+
chr16	85415777	+
chr16	85569202	+
chr16	88558235	+
chr16	89058971	+
chr16	89070717	+
chr17	3905808	+
chr17	11812234	+
chr17	13413612	+
chr17	25774070	+
chr17	25801274	+
chr17	25901157	+
chr17	25929858	+
chr17	26295393	+
chr17	26314026	+
chr17	26500264	+
chr17	27192510	+
chr17	32232516	+
chr17	33887953	+
chr17	38673221	+
chr17	40465032	+
chr17	40472177	+
chr17	40851298	+
chr17	43423064	+
chr17	45944556	+
chr17	46624523	+
chr17	47817316	+
chr17	52938625	+
chr17	53528854	+
chr17	53894388	+
chr17	56863883	+
chr17	59252868	+
chr17	60247897	+
chr17	60250227	+
chr17	62159688	+
chr17	64339895	+
chr17	65780623	+
chr17	67043716	+
chr17	67089575	+
chr17	74402206	+
chr17	76662136	+
chr17	80419972	+
chr18	987807	+
chr18	2325578	+
chr18	2854311	+
chr18	2894476	+
chr18	3596898	+
chr18	3603197	+
chr18	3653037	+
chr18	3706680	+
chr18	6676314	+
chr18	9009212	+
chr18	9803588	+
chr18	9825726	+
chr18	9870008	+
chr18	9877484	+
chr18	12492040	+
chr18	32690818	+
chr18	53415849	+
chr18	67693030	+
chr19	907403	+
chr19	2950120	+
chr19	3155267	+
chr19	12655369	+
chr19	13180610	+
chr19	18475949	+
chr19	29097467	+
chr19	30384766	+
chr19	33615744	+
chr19	35711570	+
chr19	39167019	+
chr19	42514653	+
chr19	44278835	+
chr19	47747524	+
chr19	48395315	+
chr19	49382093	+
chr19	51105143	+
chr19	51971399	+
chr19	52011521	+
chr19	52050106	+
chr19	52051163	+
chr19	52303795	+
chr19	53439804	+
chr20	352664	+
chr20	382761	+
chr20	3993488	+
chr20	23113792	+
chr20	30198653	+
chr20	30263805	+
chr20	31340373	+
chr20	36479312	+
chr20	37576777	+
chr20	39890826	+
chr20	45989543	+
chr20	46236088	+
chr20	48407050	+
chr20	48909279	+
chr20	49650450	+
chr20	51792139	+
chr21	15826823	+
chr21	16126314	+
chr21	16135257	+
chr21	31014457	+
chr21	31021867	+
chr21	31029242	+
chr21	35483145	+
chr21	36280874	+
chr21	36399214	+
chr21	36855707	+
chr21	37802486	+
chr21	39848503	+
chr21	46274896	+
chr22	18156067	+
chr22	19097128	+
chr22	19384755	+
chr22	19407396	+
chr22	19879278	+
chr22	20013078	+
chr22	21221957	+
chr22	22146199	+
chr22	22302205	+
chr22	25125120	+
chr22	26122366	+
chr22	27028718	+
chr22	30612882	+
chr22	37948893	+
chr22	40316335	+
chr22	41210160	+
chr22	42242159	+
chr22	47000474	+
chrX	1600824	+
chrX	11385931	+
chrX	11479879	+
chrX	12974529	+
chrX	13665949	+
chrX	40032126	+
chrX	44173692	+
chrX	48641434	+
chrX	65218125	+
chrX	65229287	+
chrX	65235188	+
chrX	119468629	+
chrX	124538718	+
chrX	129313763	+
chrX	131180754	+
chrX	151345749	+
chrX	153163559	+
chrX	154027523	+
