chr1	145009278	*
chr1	145030499	*
chr1	145096413	+
chr1	145198510	*
chr1	145453268	*
chr1	145575233	+
chr1	146090516	*
chr1	146696901	+
chr1	146718209	*
chr1	149577571	*
chr1	149672136	*
chr1	150245102	+
chr1	150548891	*
chr1	150849055	+
chr1	150997218	+
chr1	151162634	+
chr1	153643458	+
chr1	153747768	+
chr1	153949870	+
chr1	154203457	*
chr1	154648457	*
chr1	154700865	*
chr1	155112883	+
chr1	155214461	+
chr1	155232050	+
chr1	155290687	+
chr1	155537978	*
chr1	155818588	*
chr1	156265463	+
chr1	156618023	*
chr1	156806928	*
chr1	156894051	*
chr1	158979682	+
chr1	160057307	*
chr1	161136200	+
chr1	161206355	+
chr1	161533779	*
chr1	161605112	*
chr1	161740871	*
chr1	162467595	+
chr1	166664286	*
chr1	166824187	*
chr1	167640154	*
chr1	170006532	*
chr1	170043729	+
chr1	170265166	*
chr1	171476612	*
chr1	171971687	*
chr1	173684123	+
chr1	174599011	*
chr1	174973677	*
chr1	175152353	*
chr1	177555104	*
chr1	178388082	*
chr1	179103912	*
chr1	179334855	+
chr1	180227270	*
chr1	180842841	*
chr1	182570426	*
chr1	183040325	*
chr1	183464093	*
chr1	183905063	*
chr1	183905871	*
chr1	188800973	*
chr1	195652797	*
chr1	195815969	*
chr1	198060525	*
chr1	198387003	*
chr1	200939666	*
chr1	200961587	*
chr1	201627321	*
chr1	202896390	+
chr1	203488632	*
chr1	205017570	*
chr1	205044812	*
chr1	205409189	*
chr1	205767357	*
chr1	206960155	*
chr1	207180501	*
chr1	208081470	*
chr1	210034145	*
chr1	210034350	*
chr1	213807930	*
chr1	214085610	*
chr1	214161278	+
chr1	217422696	*
chr1	217804666	+
chr1	219662342	*
chr1	220701525	+
chr1	221261119	*
chr1	222763101	+
chr1	224544552	+
chr1	224615545	*
chr1	225840747	+
chr1	226173690	*
chr1	226175541	*
chr1	228080069	*
chr1	228112220	*
chr1	228681965	*
chr1	228748824	*
chr1	229097823	*
chr1	229406809	+
chr1	229617835	*
chr1	230459646	*
chr1	231162991	*
chr1	231532563	*
chr1	232126234	*
chr1	234560677	*
chr1	234650239	*
chr1	234862892	*
chr1	234911141	*
chr1	234953679	*
chr1	235783528	*
chr1	239217711	*
chr1	241508320	*
chr1	245979724	*
chr1	246954742	*
chr2	174489	*
chr2	273066	*
chr2	3334633	*
chr2	4809105	*
chr2	9132064	*
chr2	9563216	+
chr2	9738713	*
chr2	10884341	*
chr2	10972466	+
chr2	17939348	*
chr2	20539265	*
chr2	21346789	+
chr2	22865360	*
chr2	23848398	*
chr2	24219954	*
chr2	24689803	*
chr2	26280998	*
chr2	26286904	*
chr2	26741564	*
chr2	27294517	+
chr2	27346657	+
chr2	27545921	+
chr2	27851515	+
chr2	29338292	+
chr2	30748476	*
chr2	32387666	*
chr2	32582096	+
chr2	33683113	+
chr2	34193684	*
chr2	37423631	+
chr2	37551951	+
chr2	37684179	*
chr2	38552881	*
chr2	39005327	+
chr2	39103049	+
chr2	39197295	*
chr2	39646686	*
chr2	40000296	*
chr2	40879858	*
chr2	41381664	*
chr2	42583387	*
chr2	42584428	*
chr2	43134471	*
chr2	46519565	*
chr2	47391906	*
chr2	47451872	*
chr2	48357591	*
chr2	54014079	+
chr2	54789637	*
chr2	55194937	*
chr2	55234115	*
chr2	55394747	*
chr2	57346902	*
chr2	57690326	*
chr2	59562168	*
chr2	60094941	*
chr2	61019837	*
chr2	61681635	*
chr2	61757550	*
chr2	61830397	*
chr2	62426407	*
chr2	62637715	*
chr2	64202736	+
chr2	64657357	*
chr2	65183340	*
chr2	70121091	+
chr2	70417831	+
chr2	70598419	*
chr2	71295408	+
chr2	72661182	*
chr2	73486184	*
chr2	74218155	*
chr2	74601862	+
chr2	74607410	+
chr2	74682150	+
chr2	74864361	*
chr2	80479697	*
chr2	85839152	+
chr2	87808689	*
chr2	88927094	+
chr2	89398698	*
chr2	91463650	*
chr2	91761627	*
chr2	91765897	*
chr2	93180002	*
chr2	93707882	*
chr2	94442268	*
chr2	95542179	*
chr2	95831158	+
chr2	96183124	*
chr2	98607343	*
chr2	99185760	*
chr2	99771380	+
chr2	102827673	*
chr2	103543564	*
chr2	104481234	*
chr2	104712350	*
chr2	105953816	+
chr2	106066675	*
chr2	107423519	*
chr2	108021757	*
chr2	109641336	*
chr2	110525711	*
chr2	110874143	+
chr2	110970139	+
chr2	112124305	*
chr2	112238906	*
chr2	121653979	*
chr2	122018456	*
chr2	122239007	*
chr2	128051752	+
chr2	128396406	*
chr2	128709419	*
chr2	129439917	*
chr2	131113580	+
chr2	131694824	*
chr2	131870399	*
chr2	131872546	*
chr2	133019940	*
chr2	134018506	*
chr2	135701452	*
chr2	136549387	*
chr2	143411884	*
chr2	144210815	*
chr2	145202766	*
chr2	149868948	*
chr2	149927349	*
chr2	150273785	*
chr2	153567448	*
chr2	155073663	*
chr2	156084645	*
chr2	156959402	*
chr2	158856880	*
chr2	160229077	*
chr2	161413410	*
chr2	161848847	*
chr2	162016808	+
chr2	163584925	*
chr2	165697731	+
chr2	167264102	*
chr2	168605635	*
chr2	169659107	+
chr2	170440850	+
chr2	170550860	+
chr2	170655322	+
chr2	171949459	*
chr2	172793148	*
chr2	174403054	*
chr2	174809465	*
chr2	175113088	+
chr2	175260443	+
chr2	175644135	*
chr2	176010368	*
chr2	176032897	+
chr2	176461906	*
chr2	176518468	*
chr2	177138948	*
chr2	178161210	*
chr2	181845100	+
chr2	183242515	*
chr2	183807559	*
chr2	187309230	*
chr2	189065043	*
chr2	190648811	+
chr2	191053277	*
chr2	191513621	+
chr2	191725978	*
chr2	192109911	+
chr2	192720895	*
chr2	195353705	*
chr2	197664383	+
chr2	197679826	*
chr2	198295350	*
chr2	198364559	+
chr2	199298351	*
chr2	200105153	*
chr2	201753738	+
chr2	201922385	*
chr2	202125223	+
chr2	202182325	*
chr2	202507415	+
chr2	204085040	*
chr2	204334528	*
chr2	207170321	*
chr2	212526236	*
chr2	213089614	*
chr2	216946539	+
chr2	218808728	+
chr2	219523487	+
chr2	220025277	+
chr2	220071506	+
chr2	220110128	+
chr2	220492049	+
chr2	222936319	*
chr2	223514807	*
chr2	223740843	*
chr2	224589649	*
chr2	227058041	*
chr2	227363040	*
chr2	227673071	*
chr2	227700297	+
chr2	231280871	+
chr2	232067391	*
chr2	232650982	+
chr2	234475380	+
chr2	234891093	*
chr2	237081011	*
chr2	238783195	*
chr2	238885209	*
chr2	239036031	+
chr2	239860431	*
chr2	240468262	*
chr2	241075720	+
chr2	242212227	+
chr2	242447747	+
chr2	243161777	*
chr3	110476	*
chr3	962837	*
chr3	6558541	*
chr3	6596773	*
chr3	9885626	+
chr3	9932238	+
chr3	10068098	+
chr3	10157276	+
chr3	10380051	*
chr3	11062576	*
chr3	11313995	+
chr3	12986647	*
chr3	13699551	*
chr3	14846198	*
chr3	15468862	+
chr3	18197348	*
chr3	19988501	+
chr3	20005506	*
chr3	20498318	*
chr3	23648591	*
chr3	23851934	+
chr3	25821289	*
chr3	25831530	+
chr3	27410883	+
chr3	28029570	*
chr3	28389968	+
chr3	30776382	*
chr3	33686950	+
chr3	33700597	+
chr3	37034431	+
chr3	37217742	+
chr3	38178115	+
chr3	38624468	*
chr3	39299883	*
chr3	39455322	*
chr3	41161230	*
chr3	42306395	+
chr3	42623332	+
chr3	43732305	+
chr3	44490572	*
chr3	44666511	+
chr3	44771088	+
chr3	44803154	+
chr3	45354680	*
chr3	45639555	*
chr3	45697209	*
chr3	45819628	*
chr3	45972627	*
chr3	46423778	*
chr3	46910045	*
chr3	47061203	*
chr3	47344941	*
chr3	47455127	*
chr3	47460231	*
chr3	47517087	+
chr3	48488114	+
chr3	48514617	+
chr3	48598605	+
chr3	49851379	+
chr3	49977440	+
chr3	50126341	+
chr3	52321836	+
chr3	52738971	+
chr3	53915851	+
chr3	57204323	+
chr3	57542003	+
chr3	64009132	+
chr3	66344323	*
chr3	67013223	*
chr3	69129504	+
chr3	72555147	*
chr3	75955846	+
chr3	79549072	*
chr3	83117615	*
chr3	83375784	*
chr3	91141938	*
chr3	92522018	*
chr3	93441502	*
chr3	94469773	*
chr3	95768047	*
chr3	98241358	+
chr3	100115683	*
chr3	101498046	+
chr3	101546835	+
chr3	105152453	*
chr3	105754817	*
chr3	107241783	+
chr3	107851337	*
chr3	111818215	*
chr3	112709765	+
chr3	113233691	+
chr3	113775386	+
chr3	114009906	+
chr3	118099625	*
chr3	118652504	*
chr3	118753575	+
chr3	118892364	+
chr3	121379745	+
chr3	122200777	*
chr3	122897936	*
chr3	123680076	+
chr3	126730092	*
chr3	127609248	*
chr3	128710740	+
chr3	129162716	*
chr3	130378651	*
chr3	130745430	+
chr3	131446365	*
chr3	131647456	*
chr3	132378310	+
chr3	135907744	*
chr3	136592138	*
chr3	137109318	*
chr3	138312971	+
chr3	138392307	*
chr3	141845212	+
chr3	142166834	+
chr3	142728576	*
chr3	145878954	+
chr3	145968654	+
chr3	145983754	*
chr3	149762292	*
chr3	150572059	*
chr3	152062991	*
chr3	152072769	*
chr3	152126140	*
chr3	153622707	*
chr3	155524061	+
chr3	165229618	*
chr3	169562341	*
chr3	169940153	+
chr3	169977978	*
chr3	171786233	*
chr3	172468472	+
chr3	172573087	*
chr3	172899922	*
chr3	174078870	*
chr3	176857501	*
chr3	176862263	*
chr3	176883077	*
chr3	179065480	+
chr3	180397288	+
chr3	184324991	*
chr3	185303962	+
chr3	185486488	*
chr3	185514031	*
chr3	185648467	*
chr3	186285141	+
chr3	186401326	*
chr3	187542072	*
chr3	192445314	+
chr3	193798297	*
chr3	195354203	*
chr3	196045159	+
chr3	196139474	*
chr3	196466728	+
chr4	774967	*
chr4	1268362	*
chr4	1286901	*
chr4	1334330	*
chr4	1723058	+
chr4	1772974	*
chr4	1845552	*
chr4	2470456	+
chr4	2591875	*
chr4	2819912	+
chr4	3294735	*
chr4	10255896	*
chr4	11454699	*
chr4	12652946	*
chr4	13485989	+
chr4	14033622	*
chr4	16698910	*
chr4	16829703	*
chr4	20990677	*
chr4	22780987	*
chr4	24555719	*
chr4	24973579	*
chr4	26321284	+
chr4	26361313	+
chr4	27079249	*
chr4	27903640	*
chr4	28342154	*
chr4	29542594	*
chr4	30371348	*
chr4	33322959	*
chr4	36104393	*
chr4	36246131	+
chr4	36564481	*
chr4	38784579	+
chr4	39367969	+
chr4	39460207	+
chr4	39723704	*
chr4	39938526	*
chr4	39958084	*
chr4	40859172	+
chr4	44370632	*
chr4	44680446	+
chr4	45677318	*
chr4	47224682	*
chr4	47923280	*
chr4	51866521	*
chr4	56640453	*
chr4	56915239	+
chr4	57360121	*
chr4	61454756	*
chr4	61563120	*
chr4	62576151	*
chr4	62974631	*
chr4	63658283	*
chr4	63967213	*
chr4	68392335	*
chr4	68673667	*
chr4	74037789	*
chr4	74632293	*
chr4	75200229	*
chr4	75200350	*
chr4	76649559	+
chr4	76907737	*
chr4	78736816	*
chr4	79709643	*
chr4	79735446	*
chr4	79739772	*
chr4	81844058	*
chr4	81927119	*
chr4	83807110	*
chr4	83812171	+
chr4	84406218	+
chr4	87341180	*
chr4	88049282	*
chr4	88435493	*
chr4	89559023	*
chr4	90759466	+
chr4	99431476	*
chr4	99916771	+
chr4	100867737	+
chr4	102862651	*
chr4	103748279	+
chr4	103795419	*
chr4	103997460	+
chr4	106629796	+
chr4	107237363	+
chr4	110647175	*
chr4	119370546	*
chr4	121758206	*
chr4	121921326	*
chr4	124748244	*
chr4	126152646	*
chr4	127651714	*
chr4	128253936	*
chr4	128886298	+
chr4	129323629	*
chr4	129354778	*
chr4	133230484	*
chr4	138712329	*
chr4	140246901	*
chr4	143275620	*
chr4	144066636	*
chr4	144295900	*
chr4	146018903	+
chr4	152976818	*
chr4	154884459	*
chr4	155183002	*
chr4	159093888	+
chr4	159131346	+
chr4	165878100	+
chr4	167912870	*
chr4	168027930	*
chr4	169753156	+
chr4	171183436	*
chr4	174107746	*
chr4	175882396	*
chr4	176986985	+
chr4	177116822	+
chr4	177981445	*
chr4	181841558	*
chr4	183809838	*
chr4	183998196	*
chr4	184319813	*
chr4	185747188	+
chr4	186347132	+
chr4	186788923	*
chr4	187810309	*
chr4	189323034	*
chr5	218330	+
chr5	1253587	*
chr5	1711159	*
chr5	2272594	*
chr5	4720256	*
chr5	6728251	*
chr5	6733445	*
chr5	6734066	*
chr5	7815948	*
chr5	8842674	*
chr5	10371002	*
chr5	10680580	*
chr5	10756789	*
chr5	12613266	*
chr5	12621180	*
chr5	14411696	*
chr5	14528874	*
chr5	16457379	*
chr5	19719599	*
chr5	28218390	*
chr5	28811889	*
chr5	30802137	*
chr5	33052622	*
chr5	33984835	+
chr5	34151598	*
chr5	36141798	*
chr5	36951220	*
chr5	37370887	+
chr5	37714334	*
chr5	41319742	*
chr5	41644215	*
chr5	42063843	*
chr5	42756903	+
chr5	46489880	*
chr5	50088943	*
chr5	51195420	*
chr5	51357777	*
chr5	51416552	*
chr5	53585430	*
chr5	53623948	*
chr5	56130094	*
chr5	57336435	*
chr5	59603508	*
chr5	61699725	+
chr5	61708488	+
chr5	64324092	*
chr5	67529937	*
chr5	68135812	*
chr5	68462837	+
chr5	68665124	+
chr5	69321074	+
chr5	69482171	*
chr5	70196492	+
chr5	70220857	+
chr5	70363428	+
chr5	70583080	*
chr5	70785223	*
chr5	76788024	+
chr5	81637800	*
chr5	82332924	*
chr5	86168476	*
chr5	86642030	*
chr5	87280282	*
chr5	87553023	*
chr5	91779494	*
chr5	93077343	+
chr5	94044643	*
chr5	99412866	*
chr5	99536599	*
chr5	99918845	*
chr5	104372450	*
chr5	104408111	*
chr5	108469710	*
chr5	110074657	+
chr5	110409012	+
chr5	110427870	+
chr5	111092891	+
chr5	111499775	*
chr5	114872202	*
chr5	114938176	+
chr5	114961711	+
chr5	115174010	*
chr5	115368021	+
chr5	116068951	*
chr5	122110691	+
chr5	122847793	+
chr5	122899131	*
chr5	125046552	*
chr5	125818129	*
chr5	127415203	*
chr5	128433514	*
chr5	130500949	+
chr5	130599702	+
chr5	130965694	*
chr5	131098411	*
chr5	131119485	*
chr5	131820667	*
chr5	132073111	+
chr5	132390966	*
chr5	133968459	+
chr5	135046830	*
chr5	137365239	*
chr5	137673200	+
chr5	138048962	*
chr5	138629337	+
chr5	138687434	*
chr5	138718981	+
chr5	139138010	*
chr5	139621049	*
chr5	139787420	*
chr5	140070926	+
chr5	140474163	+
chr5	140514800	+
chr5	140557371	+
chr5	140624917	+
chr5	140700348	+
chr5	140718327	+
chr5	140723396	+
chr5	140734592	+
chr5	140792554	+
chr5	140797212	+
chr5	140800614	+
chr5	140864564	+
chr5	140897148	*
chr5	140958281	*
chr5	145505771	*
chr5	148897504	*
chr5	149460767	*
chr5	149500566	*
chr5	149877340	+
chr5	150098684	*
chr5	151138210	+
chr5	152736388	*
chr5	157621964	*
chr5	157624477	*
chr5	158532385	*
chr5	159827043	+
chr5	162012347	*
chr5	163260075	*
chr5	165505095	*
chr5	169659944	+
chr5	171906041	*
chr5	172612556	*
chr5	174910784	*
chr5	175395283	+
chr5	175579603	*
chr5	175964421	+
chr5	176449603	+
chr5	176468313	*
chr5	176693588	+
chr5	177303354	*
chr5	177590962	*
chr5	177665407	*
chr5	180049990	*
chr5	180670880	+
chr6	2701014	*
chr6	3858648	*
chr6	4084744	*
chr6	4575023	*
chr6	4665660	*
chr6	5828922	*
chr6	9245936	*
chr6	9890633	*
chr6	10465311	*
chr6	12121987	*
chr6	12411835	*
chr6	13124585	*
chr6	14029666	*
chr6	14272287	*
chr6	15443232	*
chr6	15478591	*
chr6	15519495	*
chr6	16058493	*
chr6	16066536	*
chr6	18327389	*
chr6	20448486	*
chr6	21915451	*
chr6	23786354	*
chr6	24907704	*
chr6	26458132	+
chr6	27314381	*
chr6	28193042	+
chr6	28317691	+
chr6	28324048	+
chr6	28587086	*
chr6	28718316	*
chr6	29691056	+
chr6	30034486	+
chr6	30070462	*
chr6	30169187	*
chr6	30325971	*
chr6	30568274	*
chr6	30614816	+
chr6	30812975	*
chr6	30856465	+
chr6	30859204	+
chr6	30881982	+
chr6	31105426	+
chr6	31352597	*
chr6	31619697	+
chr6	31774761	+
chr6	31802385	+
chr6	31926223	+
chr6	31945481	*
chr6	32557625	+
chr6	32806504	+
chr6	32908847	+
chr6	33382396	*
chr6	33387847	+
chr6	33694704	*
chr6	33861050	*
chr6	34082213	*
chr6	34283536	*
chr6	34492659	*
chr6	34498415	*
chr6	34503764	*
chr6	34776924	*
chr6	34850001	*
chr6	35019298	*
chr6	35109113	+
chr6	35439701	*
chr6	35865733	*
chr6	35869904	*
chr6	35995454	+
chr6	36712210	*
chr6	37154415	*
chr6	37766745	*
chr6	38607644	+
chr6	39174337	*
chr6	40846398	*
chr6	41163571	*
chr6	41888831	+
chr6	41990335	*
chr6	42296506	*
chr6	42901218	*
chr6	43445261	+
chr6	43484352	+
chr6	43603556	+
chr6	43753723	*
chr6	44063204	*
chr6	46620523	+
chr6	50817679	*
chr6	52083496	*
chr6	52226921	+
chr6	53205225	*
chr6	53226474	*
chr6	55628900	*
chr6	55913106	*
chr6	65253122	*
chr6	66353166	*
chr6	68072601	*
chr6	69942926	+
chr6	71276620	+
chr6	72330146	*
chr6	72687413	*
chr6	72827880	*
chr6	73049382	*
chr6	73335469	*
chr6	75110741	*
chr6	77341826	*
chr6	83237836	*
chr6	84302701	+
chr6	84968590	*
chr6	86303523	+
chr6	87146097	*
chr6	88182643	+
chr6	88214150	*
chr6	88299721	+
chr6	90121989	+
chr6	90348435	+
chr6	94885470	*
chr6	97185710	*
chr6	97838676	*
chr6	104003668	*
chr6	105585049	+
chr6	108497538	*
chr6	109817993	*
chr6	111201423	*
chr6	111250591	*
chr6	115026771	*
chr6	116724534	*
chr6	116989957	+
chr6	119255641	+
chr6	119573981	*
chr6	127333877	*
chr6	127587755	+
chr6	128841728	+
chr6	130595542	*
chr6	132722614	+
chr6	132812605	*
chr6	133862161	*
chr6	135524668	*
chr6	136046579	*
chr6	136080197	*
chr6	136578605	*
chr6	136847610	+
chr6	137867402	*
chr6	138483058	+
chr6	140469941	*
chr6	142348117	*
chr6	143560395	*
chr6	148524427	*
chr6	149772353	*
chr6	149969871	+
chr6	150067664	+
chr6	151102590	*
chr6	156173458	*
chr6	157940537	*
chr6	160210604	+
chr6	160582626	*
chr6	162238525	*
chr6	166915050	*
chr6	168252703	*
chr6	168532310	*
chr6	168770662	*
chr6	169211469	*
chr6	169706885	*
chr6	170410510	*
chr6	170500041	*
chr6	170595288	*
chr6	170889363	*
chr6	170893669	+
chr7	177682	*
chr7	827168	*
chr7	1015235	+
chr7	1062367	*
chr7	1094921	+
chr7	1530347	*
chr7	2198396	*
chr7	2272580	+
chr7	2281833	+
chr7	2418202	*
chr7	2598606	+
chr7	2740871	*
chr7	4747781	*
chr7	4838375	*
chr7	5546597	*
chr7	5805283	*
chr7	7606503	+
chr7	10760282	*
chr7	10812618	*
chr7	12621259	*
chr7	13777590	*
chr7	16685198	+
chr7	17970655	*
chr7	18627203	*
chr7	18986602	*
chr7	19274415	*
chr7	21268798	*
chr7	23566982	*
chr7	25435784	*
chr7	29459075	*
chr7	29720686	*
chr7	31656783	*
chr7	32620107	*
chr7	34745917	*
chr7	38948774	+
chr7	39510185	*
chr7	41959929	*
chr7	43526219	*
chr7	44163107	+
chr7	44523791	*
chr7	44613524	+
chr7	44651094	*
chr7	45219666	*
chr7	48117071	*
chr7	50826886	*
chr7	50844916	*
chr7	54662610	*
chr7	55954970	+
chr7	56019486	+
chr7	56118981	+
chr7	59115139	*
chr7	69563391	*
chr7	69615841	*
chr7	73610132	*
chr7	74884140	*
chr7	75107542	*
chr7	75623892	+
chr7	76090993	+
chr7	77152903	*
chr7	89841000	+
chr7	91763844	+
chr7	91875109	+
chr7	92023702	*
chr7	92997328	*
chr7	94285478	+
chr7	95064263	+
chr7	96339092	+
chr7	97238840	*
chr7	98476113	+
chr7	99149757	+
chr7	99206090	*
chr7	100166464	*
chr7	100439265	*
chr7	100599349	*
chr7	101471950	*
chr7	101960616	*
chr7	102577170	*
chr7	102607021	*
chr7	102984701	+
chr7	103585522	*
chr7	104661598	*
chr7	104755057	*
chr7	105445383	*
chr7	107204379	+
chr7	107427414	*
chr7	109486782	*
chr7	110750102	*
chr7	111037222	*
chr7	111201980	+
chr7	111852477	*
chr7	116509992	*
chr7	116809232	*
chr7	117133647	*
chr7	119486355	*
chr7	120590803	+
chr7	120696901	*
chr7	121702284	*
chr7	123130257	*
chr7	123197733	+
chr7	126092009	*
chr7	126152879	*
chr7	127228399	+
chr7	127312021	*
chr7	127324972	*
chr7	127571604	*
chr7	127912354	*
chr7	128388302	*
chr7	128407981	*
chr7	128482788	*
chr7	128519019	*
chr7	128812313	*
chr7	129284289	*
chr7	131193740	*
chr7	131230994	*
chr7	131327535	*
chr7	132179941	*
chr7	134383592	*
chr7	134925438	*
chr7	134938352	*
chr7	137635070	*
chr7	137637489	*
chr7	138583777	*
chr7	138785319	*
chr7	139525426	*
chr7	140396471	+
chr7	140518869	*
chr7	141452624	*
chr7	142641129	*
chr7	144719734	*
chr7	147676798	*
chr7	148516205	*
chr7	150125321	*
chr7	150329434	+
chr7	150818403	*
chr7	150822577	*
chr7	150929575	+
chr7	151216269	+
chr7	151477940	*
chr7	152060896	*
chr7	152349894	*
chr7	152510489	*
chr7	152875062	*
chr7	153137294	*
chr7	155440887	*
chr7	155447436	*
chr7	155548661	*
chr7	155955794	*
chr7	156753651	*
chr7	157166956	*
chr7	157172603	*
chr7	157322334	*
chr7	157333751	*
chr7	157371222	*
chr7	158282532	*
chr7	158553697	*
chr7	158608600	*
chr8	6260372	*
chr8	8244008	+
chr8	8746753	*
chr8	8960694	*
chr8	9025762	*
chr8	9706113	*
chr8	10519005	*
chr8	11439822	*
chr8	11550135	+
chr8	12799760	*
chr8	14762953	*
chr8	14886925	*
chr8	15603261	*
chr8	15950639	*
chr8	16594633	*
chr8	20704326	*
chr8	23073557	*
chr8	23252912	*
chr8	25622801	*
chr8	26168026	*
chr8	27336813	+
chr8	27950355	+
chr8	28351722	+
chr8	30585352	+
chr8	30670113	+
chr8	31710723	*
chr8	32095530	*
chr8	33370627	+
chr8	35219648	*
chr8	38041242	*
chr8	38902445	*
chr8	39164787	*
chr8	44443904	*
chr8	44803693	*
chr8	47891895	*
chr8	48825517	*
chr8	49288433	*
chr8	53300523	*
chr8	54934685	+
chr8	56067007	*
chr8	56446276	*
chr8	56685680	+
chr8	59564650	*
chr8	59727232	*
chr8	60261272	*
chr8	60310825	*
chr8	61611188	*
chr8	66071792	*
chr8	66785576	*
chr8	67782984	+
chr8	68979094	*
chr8	70239303	*
chr8	74888442	+
chr8	77119557	*
chr8	77912462	+
chr8	78821714	*
chr8	78986583	*
chr8	79578282	+
chr8	80777693	*
chr8	85091604	*
chr8	86358832	*
chr8	87520658	+
chr8	88886296	+
chr8	90996465	+
chr8	92082424	+
chr8	93107443	+
chr8	94696431	*
chr8	94712480	+
chr8	94767072	+
chr8	95487290	+
chr8	97247767	+
chr8	97282696	*
chr8	99005054	*
chr8	99057742	+
chr8	99539403	*
chr8	100122035	*
chr8	101162812	+
chr8	101207316	*
chr8	101661893	+
chr8	101954582	*
chr8	101962785	+
chr8	106382246	*
chr8	106457398	*
chr8	109179646	*
chr8	109233027	*
chr8	109235539	*
chr8	112052652	*
chr8	112117827	*
chr8	112310289	*
chr8	117715423	*
chr8	117741662	*
chr8	120845103	+
chr8	122865919	*
chr8	126367552	*
chr8	128660030	*
chr8	128956128	*
chr8	129551529	*
chr8	130604253	*
chr8	132496159	*
chr8	133687805	+
chr8	135004879	*
chr8	142157935	*
chr8	142534694	*
chr8	142986873	*
chr8	143351268	*
chr8	143553830	*
chr8	143714530	*
chr8	143858438	+
chr8	144193378	*
chr8	144236982	*
chr8	145582132	+
